"","Player","Start","End","Matches","Innings","NotOuts","Runs","HighScore","HighScoreNotOut","Average","BallsFaced","StrikeRate","Hundreds","Fifties","Ducks"
"1398","KJ Abbott ",2013,2016,28,13,4,76,23,FALSE,8.44444444444444,126,60.3174603174603,0,0,1
"1399","TL Best ",2004,2014,26,16,8,76,24,FALSE,9.5,125,60.8,0,0,1
"1400","EH Hutchinson ",2019,2020,6,5,1,75,42,TRUE,18.75,64,117.1875,0,0,0
"1401","CA Lynn ",2017,2018,4,4,0,75,44,FALSE,18.75,89,84.2696629213483,0,0,1
"1402","KW Richardson ",2013,2020,25,12,7,75,24,TRUE,15,68,110.294117647059,0,0,2
"1403","AP Sheahan ",1972,1972,3,3,0,75,50,FALSE,25,124,60.4838709677419,0,1,0
"1404","KDK Vithanage ",2013,2014,6,6,1,75,27,FALSE,15,90,83.3333333333333,0,0,0
"1405","NG Jones ",2010,2011,14,9,4,74,25,TRUE,14.8,102,72.5490196078431,0,0,0
"1406","MS Kasprowicz ",1995,2005,43,13,9,74,28,TRUE,18.5,89,83.1460674157303,0,0,2
"1407","PWA Mulder ",2017,2019,10,8,3,74,19,TRUE,14.8,89,83.1460674157303,0,0,0
"1408","MM Patel ",2006,2011,70,27,16,74,15,FALSE,6.72727272727273,112,66.0714285714286,0,0,4
"1409","Yasir Arafat ",2000,2009,11,8,3,74,27,FALSE,14.8,110,67.2727272727273,0,0,0
"1410","FH Edwards ",2003,2009,50,22,14,73,13,FALSE,9.125,160,45.625,0,0,2
"1411","CK Langeveldt ",2001,2010,72,21,10,73,12,FALSE,6.63636363636364,124,58.8709677419355,0,0,1
"1412","EB McSweeney ",1986,1987,16,14,5,73,18,TRUE,8.11111111111111,119,61.3445378151261,0,0,2
"1413","GR Sealy ",1979,1979,3,3,0,73,45,FALSE,24.3333333333333,149,48.993288590604,0,0,0
"1414","CS Serjeant ",1977,1978,3,3,0,73,46,FALSE,24.3333333333333,158,46.2025316455696,0,0,0
"1415","R Telemachus ",1998,2006,37,15,3,73,29,FALSE,6.08333333333333,94,77.6595744680851,0,0,2
"1416","AL Wadekar ",1974,1974,2,2,0,73,67,FALSE,36.5,90,81.1111111111111,0,1,0
"1417","DS Weerakkody ",2017,2017,3,3,0,73,58,FALSE,24.3333333333333,66,110.606060606061,0,1,0
"1418","G Blakeney ",2009,2009,2,2,0,72,42,FALSE,36,69,104.347826086957,0,0,0
"1419","TG Hogan ",1983,1984,16,12,4,72,27,FALSE,9,95,75.7894736842105,0,0,1
"1420","BA Murphy ",2000,2003,31,17,8,72,20,TRUE,8,130,55.3846153846154,0,0,1
"1421","TK Patel ",2019,2020,7,7,3,72,50,TRUE,18,149,48.3221476510067,0,1,0
"1422","OL Pitcher ",2007,2007,5,5,0,72,30,FALSE,14.4,217,33.1797235023041,0,0,1
"1423","I Sharma ",2007,2016,80,28,13,72,13,FALSE,4.8,203,35.4679802955665,0,0,5
"1424","S Viswanath ",1985,1988,22,12,4,72,23,TRUE,9,139,51.7985611510791,0,0,0
"1425","CJ Adams ",1998,2000,5,4,0,71,42,FALSE,17.75,144,49.3055555555556,0,0,0
"1426","DI Allan ",2011,2013,5,5,0,71,27,FALSE,14.2,153,46.4052287581699,0,0,0
"1427","SA Edwards ",2018,2019,4,3,1,71,44,TRUE,35.5,81,87.6543209876543,0,0,0
"1428","MJG Rippon ",2013,2018,6,4,1,71,51,FALSE,23.6666666666667,112,63.3928571428571,0,1,0
"1429","JDF Vandersay ",2015,2019,12,7,1,71,25,FALSE,11.8333333333333,166,42.7710843373494,0,0,1
"1430","KED Carroll ",2007,2007,6,6,0,70,28,FALSE,11.6666666666667,126,55.5555555555556,0,0,1
"1431","SR Gillespie ",1986,1988,19,11,5,70,18,TRUE,11.6666666666667,106,66.0377358490566,0,0,1
"1432","Shuvagata Hom ",2011,2011,4,3,1,70,35,TRUE,35,86,81.3953488372093,0,0,0
"1433","MJ Smith ",1973,1974,5,5,0,70,31,FALSE,14,159,44.0251572327044,0,0,1
"1434","RD Steede ",2006,2008,8,7,1,70,20,FALSE,11.6666666666667,142,49.2957746478873,0,0,0
"1435","Ashraf Ali ",1980,1985,16,9,5,69,19,TRUE,17.25,135,51.1111111111111,0,0,1
"1436","SR Clark ",2005,2009,39,12,7,69,16,TRUE,13.8,88,78.4090909090909,0,0,1
"1437","AC Dawson ",1998,2004,19,7,4,69,23,TRUE,23,67,102.985074626866,0,0,0
"1438","Y Goonasekera ",1983,1983,3,3,0,69,35,FALSE,23,104,66.3461538461538,0,0,0
"1439","Mujeeb Ur Rahman ",2017,2019,40,21,10,69,15,FALSE,6.27272727272727,79,87.3417721518987,0,0,7
"1440","TP Visee ",2019,2019,2,2,0,69,41,FALSE,34.5,56,123.214285714286,0,0,0
"1441","FS Crockwell ",2009,2009,2,2,0,68,45,FALSE,34,104,65.3846153846154,0,0,0
"1442","TGJ Gruijters ",2010,2013,5,4,1,68,32,FALSE,22.6666666666667,116,58.6206896551724,0,0,0
"1443","OJ Hairs ",2010,2010,5,5,0,68,27,FALSE,13.6,100,68,0,0,0
"1444","Iftikhar Ahmed ",2015,2019,4,4,2,68,32,TRUE,34,73,93.1506849315068,0,0,0
"1445","RK Illingworth ",1991,1996,25,11,5,68,14,FALSE,11.3333333333333,119,57.1428571428571,0,0,0
"1446","Junaid Khan ",2011,2019,76,31,17,68,25,FALSE,4.85714285714286,127,53.5433070866142,0,0,6
"1447","SO Ngoche ",2010,2014,14,12,3,68,28,FALSE,7.55555555555556,119,57.1428571428571,0,0,4
"1448","Nurul Hasan ",2016,2016,2,2,0,68,44,FALSE,34,70,97.1428571428571,0,0,0
"1449","M Sheikh ",1997,2000,21,15,5,68,15,TRUE,6.8,123,55.2845528455285,0,0,2
"1450","SJ Cook ",1991,1993,4,4,0,67,35,FALSE,16.75,118,56.7796610169492,0,0,1
"1451","SG Davies ",1996,1996,4,4,0,67,45,FALSE,16.75,173,38.728323699422,0,0,0
"1452","Junaid Siddiqui ",2011,2014,9,8,3,67,25,FALSE,13.4,144,46.5277777777778,0,0,1
"1453","N Madziva ",2014,2016,12,12,3,67,25,FALSE,7.44444444444444,138,48.5507246376812,0,0,2
"1454","HJC Mol ",2002,2008,11,9,1,67,23,FALSE,8.375,183,36.6120218579235,0,0,2
"1455","Nadeem Ahmed ",2004,2018,25,16,4,67,14,FALSE,5.58333333333333,151,44.3708609271523,0,0,1
"1456","V Pollard ",1973,1974,3,2,0,67,55,FALSE,33.5,145,46.2068965517241,0,1,0
"1457","Shapoor Zadran ",2009,2019,44,27,17,67,17,FALSE,6.7,160,41.875,0,0,4
"1458","Waqas Khan ",2015,2017,8,5,1,67,35,TRUE,16.75,137,48.9051094890511,0,0,0
"1459","PR Adams ",1996,2003,24,9,5,66,33,TRUE,16.5,124,53.2258064516129,0,0,2
"1460","Akhtar Sarfraz ",1997,1998,4,4,0,66,25,FALSE,16.5,99,66.6666666666667,0,0,0
"1461","RJ Bright ",1974,1986,11,8,4,66,19,TRUE,16.5,122,54.0983606557377,0,0,1
"1462","Sharafuddin Ashraf ",2014,2019,17,10,3,66,21,FALSE,9.42857142857143,100,66,0,0,2
"1463","OO Bascome ",2008,2008,6,6,0,65,20,FALSE,10.8333333333333,145,44.8275862068966,0,0,0
"1464","KCG Benjamin ",1992,1996,26,13,7,65,17,FALSE,10.8333333333333,80,81.25,0,0,1
"1465","RD King ",1998,2005,50,23,14,65,12,TRUE,7.22222222222222,203,32.0197044334975,0,0,5
"1466","RG Petrie ",1990,1991,12,8,3,65,21,FALSE,13,109,59.6330275229358,0,0,1
"1467","Saeed Azad ",1995,1996,4,4,0,65,31,FALSE,16.25,131,49.618320610687,0,0,0
"1468","VA Holder ",1973,1978,12,6,1,64,30,FALSE,12.8,85,75.2941176470588,0,0,1
"1469","H Osinde ",2006,2013,42,28,13,64,21,TRUE,4.26666666666667,130,49.2307692307692,0,0,7
"1470","KF Semple ",1999,1999,7,6,0,64,23,FALSE,10.6666666666667,165,38.7878787878788,0,0,0
"1471","LH Ferguson ",2016,2020,37,16,7,63,19,FALSE,7,132,47.7272727272727,0,0,4
"1472","RO Hussain ",2006,2010,8,8,1,63,17,FALSE,9,143,44.0559440559441,0,0,0
"1473","PD McGlashan ",2009,2009,4,2,1,63,56,TRUE,63,51,123.529411764706,0,1,0
"1474","MQ Sheikh ",2008,2010,7,7,1,63,23,FALSE,10.5,140,45,0,0,0
"1475","Taijul Islam ",2014,2020,9,5,1,63,39,TRUE,15.75,78,80.7692307692308,0,0,1
"1476","Adnan Akmal ",2011,2012,5,4,1,62,27,FALSE,20.6666666666667,89,69.6629213483146,0,0,0
"1477","SD Anurasiri ",1986,1994,45,18,12,62,11,FALSE,10.3333333333333,143,43.3566433566434,0,0,2
"1478","DE Budge ",2018,2019,3,3,0,62,27,FALSE,20.6666666666667,70,88.5714285714286,0,0,0
"1479","PG Coman ",1973,1974,3,3,0,62,38,FALSE,20.6666666666667,104,59.6153846153846,0,0,1
"1480","CE Cuffy ",1994,2002,41,22,8,62,17,TRUE,4.42857142857143,125,49.6,0,0,5
"1481","JB Reva ",2016,2018,9,7,1,62,36,FALSE,10.3333333333333,83,74.6987951807229,0,0,1
"1482","Shaheedur Rahman ",1986,1986,2,2,0,62,37,FALSE,31,108,57.4074074074074,0,0,0
"1483","CAH Stevenson ",2019,2020,7,7,1,62,34,TRUE,10.3333333333333,91,68.1318681318681,0,0,1
"1484","Azhar Saeed ",1994,1996,7,7,0,61,32,FALSE,8.71428571428571,195,31.2820512820513,0,0,1
"1485","Dolar Mahmud ",2008,2009,7,4,0,61,41,FALSE,15.25,44,138.636363636364,0,0,2
"1486","BT Foakes ",2019,2019,1,1,1,61,61,TRUE,Inf,76,80.2631578947368,0,1,0
"1487","MN Hart ",1994,2002,13,8,0,61,16,FALSE,7.625,101,60.3960396039604,0,0,1
"1488","JD Love ",1981,1981,3,3,0,61,43,FALSE,20.3333333333333,100,61,0,0,0
"1489","EO Odumbe ",1996,1996,8,7,1,61,20,FALSE,10.1666666666667,150,40.6666666666667,0,0,0
"1490","DR Parry ",1978,1980,6,5,1,61,32,FALSE,15.25,77,79.2207792207792,0,0,0
"1491","Shakeel Ahmed jnr ",1995,1995,2,2,0,61,36,FALSE,30.5,128,47.65625,0,0,0
"1492","L Sreekumar ",2015,2016,4,4,0,61,28,FALSE,15.25,73,83.5616438356164,0,0,0
"1493","ELR Stewart ",1993,2002,6,6,2,61,23,TRUE,15.25,116,52.5862068965517,0,0,0
"1494","DS Wesonga ",2010,2011,4,4,1,61,33,FALSE,20.3333333333333,108,56.4814814814815,0,0,0
"1495","RM West ",2008,2009,10,4,2,61,29,TRUE,30.5,41,148.780487804878,0,0,1
"1496","GE Bradburn ",1990,2001,11,10,3,60,30,FALSE,8.57142857142857,130,46.1538461538462,0,0,1
"1497","JJ Celestine ",2007,2008,8,8,0,60,20,FALSE,7.5,135,44.4444444444444,0,0,1
"1498","ST Clarke ",1978,1982,10,8,2,60,20,FALSE,10,58,103.448275862069,0,0,1
"1499","Humayun Farhat ",2001,2001,5,3,0,60,39,FALSE,20,56,107.142857142857,0,0,0
"1500","JA Jameson ",1973,1975,3,3,0,60,28,FALSE,20,158,37.9746835443038,0,0,0
"1501","NC McGarrell ",1998,2001,17,10,2,60,19,FALSE,7.5,98,61.2244897959184,0,0,2
"1502","Naseem Khushi ",2020,2020,6,4,0,60,28,FALSE,15,40,150,0,0,1
"1503","Abdul Jabbar ",2007,2007,2,2,0,59,44,FALSE,29.5,82,71.9512195121951,0,0,0
"1504","WD Balaji Rao ",2008,2011,10,8,0,59,24,FALSE,7.375,89,66.2921348314607,0,0,0
"1505","Gazi Ashraf ",1986,1990,7,7,0,59,18,FALSE,8.42857142857143,239,24.6861924686192,0,0,1
"1506","MBS Jonkman ",2006,2010,16,9,4,59,16,FALSE,11.8,79,74.6835443037975,0,0,1
"1507","MA Parker ",2010,2010,10,8,2,59,22,FALSE,9.83333333333333,104,56.7307692307692,0,0,0
"1508","S Vesawkar ",2018,2020,2,2,0,59,55,FALSE,29.5,123,47.9674796747967,0,1,0
"1509","RO Butcher ",1980,1981,3,3,0,58,52,FALSE,19.3333333333333,68,85.2941176470588,0,1,0
"1510","Imran Haider ",2017,2019,20,14,7,58,18,TRUE,8.28571428571429,136,42.6470588235294,0,0,3
"1511","TMK Mawoyo ",2006,2014,7,7,0,58,15,FALSE,8.28571428571429,160,36.25,0,0,1
"1512","D Murphy ",2013,2013,8,7,2,58,20,TRUE,11.6,118,49.1525423728814,0,0,0
"1513","Saqlain Haider ",2014,2016,5,4,0,58,28,FALSE,14.5,77,75.3246753246753,0,0,0
"1514","M van Schoor ",2003,2003,5,5,1,58,24,FALSE,14.5,111,52.2522522522522,0,0,0
"1515","BM Wheeler ",2015,2015,6,4,4,58,39,TRUE,Inf,47,123.404255319149,0,0,0
"1516","B Yardley ",1978,1983,7,4,0,58,28,FALSE,14.5,98,59.1836734693878,0,0,1
"1517","KD Boyce ",1973,1975,8,4,0,57,34,FALSE,14.25,77,74.025974025974,0,0,0
"1518","Ehsanul Haque ",2002,2003,6,6,0,57,20,FALSE,9.5,129,44.1860465116279,0,0,1
"1519","Frasat Ali ",1975,1975,3,3,0,57,45,FALSE,19,176,32.3863636363636,0,0,1
"1520","CB Mpofu ",2004,2020,84,41,21,57,9,TRUE,2.85,210,27.1428571428571,0,0,7
"1521","G Salmond ",1999,1999,5,5,0,57,31,FALSE,11.4,109,52.2935779816514,0,0,0
"1522","AJ Tye ",2018,2018,7,7,3,57,19,FALSE,14.25,48,118.75,0,0,0
"1523","RS Haire ",2008,2008,2,2,0,56,54,FALSE,28,72,77.7777777777778,0,1,0
"1524","JK Lever ",1976,1982,22,11,4,56,27,TRUE,8,152,36.8421052631579,0,0,1
"1525","NM Odhiambo ",2010,2013,8,6,0,56,29,FALSE,9.33333333333333,121,46.2809917355372,0,0,0
"1526","Sohail Fazal ",1989,1989,2,2,0,56,32,FALSE,28,59,94.9152542372881,0,0,0
"1527","LL Tsotsobe ",2009,2013,61,21,13,56,16,TRUE,7,109,51.3761467889908,0,0,3
"1528","MA Wood ",2015,2019,51,17,10,56,13,FALSE,8,63,88.8888888888889,0,0,3
"1529","MW Douglas ",1994,1995,6,6,0,55,30,FALSE,9.16666666666667,123,44.7154471544715,0,0,1
"1530","FY Fazal ",2016,2016,1,1,1,55,55,TRUE,Inf,61,90.1639344262295,0,1,0
"1531","J Figy ",2019,2020,2,2,1,55,32,TRUE,55,73,75.3424657534247,0,0,0
"1532","TV Mufambisi ",2006,2007,6,6,0,55,21,FALSE,9.16666666666667,90,61.1111111111111,0,0,0
"1533","Najmul Hossain Shanto ",2018,2020,5,5,0,55,29,FALSE,11,93,59.1397849462366,0,0,0
"1534","SJ Palframan ",1996,1996,7,4,0,55,28,FALSE,13.75,80,68.75,0,0,0
"1535","EC Rainsford ",2004,2010,39,23,13,55,9,TRUE,5.5,134,41.044776119403,0,0,2
"1536","SK Ranasinghe ",1986,1986,4,3,0,55,41,FALSE,18.3333333333333,81,67.9012345679012,0,0,1
"1537","Abdul Shakoor ",2015,2018,3,3,0,54,24,FALSE,18,102,52.9411764705882,0,0,0
"1538","Arshad Ali ",2004,2008,4,4,0,54,41,FALSE,13.5,102,52.9411764705882,0,0,1
"1539","RJ Campbell ",2002,2002,2,2,0,54,38,FALSE,27,70,77.1428571428572,0,0,0
"1540","RD Jackman ",1974,1983,15,9,1,54,14,FALSE,6.75,93,58.0645161290323,0,0,1
"1541","RWT Key ",2003,2004,5,5,0,54,19,FALSE,10.8,135,40,0,0,1
"1542","J Kila ",2018,2019,6,6,2,54,21,FALSE,13.5,63,85.7142857142857,0,0,1
"1543","BJ McKechnie ",1975,1981,14,8,4,54,27,FALSE,13.5,145,37.2413793103448,0,0,1
"1544","Mohammad Iqbal ",2007,2008,5,5,0,54,30,FALSE,10.8,80,67.5,0,0,1
"1545","JV Paranjpe ",1998,1998,4,4,1,54,27,FALSE,18,91,59.3406593406593,0,0,0
"1546","RG Samuels ",1996,1997,8,5,2,54,36,TRUE,18,63,85.7142857142857,0,0,0
"1547","RK Sethi ",1975,1975,3,3,0,54,30,FALSE,18,185,29.1891891891892,0,0,0
"1548","S Venkataraghavan ",1974,1983,15,9,4,54,26,TRUE,10.8,126,42.8571428571429,0,0,2
"1549","BCJ Cutting ",2013,2014,4,2,0,53,27,FALSE,26.5,67,79.1044776119403,0,0,0
"1550","DDP D'Silva ",2019,2020,6,5,1,53,31,FALSE,13.25,119,44.5378151260504,0,0,0
"1551","Ghulam Ali ",1993,1995,3,3,0,53,38,FALSE,17.6666666666667,121,43.801652892562,0,0,0
"1552","Mafizur Rahman ",1997,1997,4,4,1,53,16,FALSE,17.6666666666667,104,50.9615384615385,0,0,0
"1553","Manjural Islam ",1999,2003,34,22,13,53,13,FALSE,5.88888888888889,134,39.5522388059701,0,0,4
"1554","WP Masakadza ",2015,2018,17,10,1,53,15,FALSE,5.88888888888889,125,42.4,0,0,3
"1555","Mohammad Sharif ",2001,2007,9,9,5,53,13,TRUE,13.25,102,51.9607843137255,0,0,1
"1556","RAP Nissanka ",2001,2003,23,13,5,53,11,FALSE,6.625,140,37.8571428571429,0,0,2
"1557","NA Saini ",2019,2020,5,2,1,53,45,FALSE,53,55,96.3636363636364,0,0,0
"1558","DL Underwood ",1973,1982,26,13,4,53,17,FALSE,5.88888888888889,133,39.8496240601504,0,0,2
"1559","CAK Walton ",2009,2017,9,8,0,53,19,FALSE,6.625,86,61.6279069767442,0,0,4
"1560","AJ Woodcock ",1974,1974,1,1,0,53,53,FALSE,53,67,79.1044776119403,0,1,0
"1561","JE Brinkley ",1999,1999,5,5,0,52,23,FALSE,10.4,118,44.0677966101695,0,0,1
"1562","TK Canning ",2003,2005,4,4,1,52,23,TRUE,17.3333333333333,73,71.2328767123288,0,0,1
"1563","JS Malhotra ",2019,2019,5,5,0,52,18,FALSE,10.4,71,73.2394366197183,0,0,1
"1564","B Mavuta ",2018,2019,7,5,1,52,20,FALSE,13,47,110.63829787234,0,0,1
"1565","AK Perera ",2013,2019,6,4,0,52,31,FALSE,13,83,62.6506024096386,0,0,0
"1566","N Pokana ",2017,2019,14,9,4,52,11,TRUE,10.4,106,49.0566037735849,0,0,1
"1567","Zahoor Khan ",2017,2019,17,13,4,52,16,FALSE,5.77777777777778,77,67.5324675324675,0,0,3
"1568","CS Cowdrey ",1985,1985,3,3,1,51,46,TRUE,25.5,46,110.869565217391,0,0,1
"1569","D Dasgupta ",2001,2001,5,4,1,51,24,TRUE,17,82,62.1951219512195,0,0,1
"1570","AH Gray ",1985,1991,25,11,5,51,10,TRUE,8.5,77,66.2337662337662,0,0,1
"1571","A Mithun ",2010,2011,5,3,0,51,24,FALSE,17,55,92.7272727272727,0,0,0
"1572","CA Pujara ",2013,2014,5,5,0,51,27,FALSE,10.2,130,39.2307692307692,0,0,2
"1573","BS Sandhu ",1982,1984,22,7,3,51,16,TRUE,12.75,97,52.5773195876289,0,0,2
"1574","T Banton ",2020,2020,3,2,0,50,32,FALSE,25,55,90.9090909090909,0,0,0
"1575","DE Bollinger ",2009,2011,39,8,2,50,30,FALSE,8.33333333333333,54,92.5925925925926,0,0,1
"1576","NE Clarke ",1996,1996,5,5,0,50,32,FALSE,10,112,44.6428571428571,0,0,2
"1577","JG Heron ",1983,1983,6,6,0,50,18,FALSE,8.33333333333333,163,30.6748466257669,0,0,1
"1578","PA Horne ",1987,1987,4,4,0,50,18,FALSE,12.5,122,40.9836065573771,0,0,1
"1579","J Lewis ",2005,2007,13,8,2,50,17,FALSE,8.33333333333333,63,79.3650793650794,0,0,0
"1580","D Ravu ",2017,2019,8,7,3,50,38,TRUE,12.5,79,63.2911392405063,0,0,2
"1581","IM Stanger ",1999,2006,5,5,0,50,27,FALSE,10,150,33.3333333333333,0,0,0
"1582","CT Tremlett ",2005,2011,15,11,4,50,19,TRUE,7.14285714285714,89,56.1797752808989,0,0,1
"1583","Zeeshan Siddiqi ",2012,2014,2,2,0,50,43,FALSE,25,111,45.045045045045,0,0,0
"1584","ST Banerjee ",1991,1992,6,5,3,49,25,TRUE,24.5,42,116.666666666667,0,0,0
"1585","YS Chahal ",2016,2020,52,9,3,49,18,TRUE,8.16666666666667,84,58.3333333333333,0,0,1
"1586","DB Close ",1972,1972,3,3,0,49,43,FALSE,16.3333333333333,50,98,0,0,0
"1587","WW Daniel ",1978,1984,18,5,4,49,16,TRUE,49,56,87.5,0,0,0
"1588","DJ Gandhi ",1999,2000,3,3,0,49,30,FALSE,16.3333333333333,97,50.5154639175258,0,0,0
"1589","CK Hooper ",2007,2010,5,5,2,49,27,FALSE,16.3333333333333,60,81.6666666666667,0,0,1
"1590","Maninder Singh ",1983,1993,59,18,14,49,8,TRUE,12.25,90,54.4444444444444,0,0,1
"1591","E Otieno ",2007,2014,26,17,7,49,11,FALSE,4.9,136,36.0294117647059,0,0,5
"1592","D Ranatunga ",1990,1990,4,4,0,49,25,FALSE,12.25,156,31.4102564102564,0,0,1
"1593","BA Reid ",1986,1992,61,21,8,49,10,FALSE,3.76923076923077,117,41.8803418803419,0,0,1
"1594","GK Robertson ",1981,1989,10,6,0,49,17,FALSE,8.16666666666667,48,102.083333333333,0,0,1
"1595","MMC Schewe ",1996,1996,5,4,1,49,20,FALSE,16.3333333333333,68,72.0588235294118,0,0,0
"1596","SS Tiwary ",2010,2010,3,2,2,49,37,TRUE,Inf,56,87.5,0,0,0
"1597","KEA Upashantha ",1995,2001,12,8,1,49,15,FALSE,7,86,56.9767441860465,0,0,0
"1598","Arafat Sunny ",2014,2015,16,11,7,48,15,FALSE,12,92,52.1739130434783,0,0,1
"1599","GG Arnold ",1972,1975,14,6,3,48,18,TRUE,16,75,64,0,0,1
"1600","JH Hampshire ",1971,1972,3,3,1,48,25,TRUE,24,86,55.8139534883721,0,0,0
"1601","RJ Harris ",2009,2012,21,13,7,48,21,FALSE,8,48,100,0,0,0
"1602","Mohammad Irfan ",2010,2016,60,33,21,48,12,FALSE,4,149,32.2147651006711,0,0,8
"1603","MW Pringle ",1992,1994,17,8,3,48,13,TRUE,9.6,56,85.7142857142857,0,0,1
"1604","PC Strydom ",2000,2000,10,8,3,48,34,FALSE,9.6,94,51.063829787234,0,0,1
"1605","MG Vandort ",2006,2006,1,1,0,48,48,FALSE,48,117,41.025641025641,0,0,0
"1606","JJ Whitaker ",1987,1987,2,2,1,48,44,TRUE,48,65,73.8461538461539,0,0,0
"1607","Zafar Iqbal ",1995,1995,8,6,0,48,18,FALSE,8,62,77.4193548387097,0,0,1
"1608","Zulqarnain Haider ",2010,2010,4,4,2,48,19,TRUE,24,68,70.5882352941177,0,0,0
"1609","A Codrington ",2003,2007,9,8,0,47,16,FALSE,5.875,92,51.0869565217391,0,0,2
"1610","FA Dennis ",1979,1979,3,3,0,47,25,FALSE,15.6666666666667,171,27.4853801169591,0,0,0
"1611","Fayyaz Ahmed ",2014,2016,3,3,2,47,37,TRUE,47,100,47,0,0,0
"1612","ER Fernando ",1975,1975,3,3,0,47,22,FALSE,15.6666666666667,66,71.2121212121212,0,0,0
"1613","L Ngidi ",2018,2020,26,9,6,47,19,TRUE,15.6666666666667,66,71.2121212121212,0,0,0
"1614","Sarandeep Singh ",2002,2003,5,4,1,47,19,FALSE,15.6666666666667,73,64.3835616438356,0,0,0
"1615","J Theron ",2010,2020,13,10,1,47,12,FALSE,5.22222222222222,95,49.4736842105263,0,0,3
"1616","BGK Walker ",2000,2002,11,7,4,47,16,TRUE,15.6666666666667,79,59.4936708860759,0,0,0
"1617","ME Sanuth ",2020,2020,3,2,0,46,40,FALSE,23,39,117.948717948718,0,0,0
"1618","Jawahir Shah ",1975,1975,3,3,0,46,37,FALSE,15.3333333333333,114,40.3508771929825,0,0,0
"1619","KK Nair ",2016,2016,2,2,0,46,39,FALSE,23,88,52.2727272727273,0,0,0
"1620","J Nyumbu ",2014,2015,19,14,4,46,18,FALSE,4.6,89,51.685393258427,0,0,3
"1621","PP Ojha ",2008,2012,18,10,8,46,16,TRUE,23,112,41.0714285714286,0,0,0
"1622","IR Redpath ",1971,1975,5,5,0,46,24,FALSE,9.2,67,68.6567164179104,0,0,1
"1623","Skhawat Ali ",2008,2014,4,4,0,46,28,FALSE,11.5,109,42.2018348623853,0,0,1
"1624","TB Sole ",2018,2019,10,7,1,46,20,FALSE,7.66666666666667,43,106.976744186047,0,0,0
"1625","Waheed Ahmed ",2019,2020,5,4,0,46,23,FALSE,11.5,101,45.5445544554455,0,0,1
"1626","Azeem Hafeez ",1983,1985,15,10,7,45,15,FALSE,15,104,43.2692307692308,0,0,1
"1627","M Karg ",2003,2003,3,2,0,45,41,FALSE,22.5,65,69.2307692307692,0,0,0
"1628","DA Murray ",1973,1981,10,7,2,45,35,FALSE,9,140,32.1428571428571,0,0,1
"1629","GR Robertson ",1994,1998,13,7,4,45,15,FALSE,15,55,81.8181818181818,0,0,0
"1630","S Thuraisingam ",2003,2008,10,9,2,45,13,FALSE,6.42857142857143,108,41.6666666666667,0,0,1
"1631","PJ Wiseman ",1998,2003,15,7,5,45,16,FALSE,22.5,83,54.2168674698795,0,0,0
"1632","VR Brown ",1988,1988,3,3,0,44,32,FALSE,14.6666666666667,85,51.7647058823529,0,0,0
"1633","NA de Groot ",2003,2003,6,6,0,44,17,FALSE,7.33333333333333,127,34.6456692913386,0,0,3
"1634","Golam Faruq ",1986,1990,5,4,2,44,23,TRUE,22,104,42.3076923076923,0,0,0
"1635","AV Mankad ",1974,1974,1,1,0,44,44,FALSE,44,61,72.1311475409836,0,0,0
"1636","RD McCann ",2010,2010,8,5,1,44,18,FALSE,11,77,57.1428571428571,0,0,1
"1637","BP Patterson ",1986,1993,59,20,15,44,13,TRUE,8.8,101,43.5643564356436,0,0,1
"1638","RH Poonawala ",1994,1994,2,2,0,44,22,FALSE,22,56,78.5714285714286,0,0,0
"1639","S Sreesanth ",2005,2011,53,21,10,44,10,TRUE,4,121,36.3636363636364,0,0,3
"1640","JH Stander ",2009,2012,5,5,1,44,22,TRUE,11,75,58.6666666666667,0,0,1
"1641","HR Bryan ",1999,1999,15,8,2,43,11,FALSE,7.16666666666667,71,60.5633802816901,0,0,1
"1642","Faisal Hossain ",2004,2010,6,5,1,43,17,FALSE,10.75,91,47.2527472527472,0,0,1
"1643","KHRK Fernando ",2002,2006,7,5,3,43,23,TRUE,21.5,72,59.7222222222222,0,0,0
"1644","AR Kapoor ",1995,2000,17,6,0,43,19,FALSE,7.16666666666667,63,68.2539682539683,0,0,3
"1645","Karan KC ",2018,2020,9,7,0,43,18,FALSE,6.14285714285714,68,63.2352941176471,0,0,3
"1646","A Mishra ",2003,2016,36,11,3,43,14,FALSE,5.375,82,52.4390243902439,0,0,2
"1647","Salman Faris ",2014,2014,3,3,0,43,27,FALSE,14.3333333333333,79,54.4303797468354,0,0,1
"1648","WN Slack ",1986,1986,2,2,0,43,34,FALSE,21.5,85,50.5882352941176,0,0,0
"1649","GB Stevenson ",1980,1981,4,4,3,43,28,TRUE,43,56,76.7857142857143,0,0,0
"1650","SJ Swanepoel ",2003,2003,5,5,0,43,23,FALSE,8.6,94,45.7446808510638,0,0,0
"1651","Anwar Hossain ",2002,2002,1,1,0,42,42,FALSE,42,107,39.2523364485981,0,0,0
"1652","Azmat Rana ",1978,1978,2,2,1,42,22,TRUE,42,73,57.5342465753425,0,0,0
"1653","MJ Fourie ",2007,2008,7,5,3,42,19,TRUE,21,51,82.3529411764706,0,0,0
"1654","GJ Gilmour ",1974,1975,5,2,1,42,28,TRUE,42,39,107.692307692308,0,0,0
"1655","JN Maguire ",1983,1984,23,11,5,42,14,TRUE,7,71,59.1549295774648,0,0,1
